filename,timbre_topic_0,timbre_topic_1,timbre_topic_2,timbre_topic_3,timbre_topic_4,timbre_topic_5,timbre_topic_6,timbre_topic_7,timbre_topic_8,timbre_topic_9,timbre_topic_10,timbre_topic_11,timbre_topic_12,timbre_topic_13,timbre_topic_14,timbre_topic_15,chroma_topic_0,chroma_topic_1,chroma_topic_2,chroma_topic_3,chroma_topic_4,chroma_topic_5,chroma_topic_6,chroma_topic_7,chroma_topic_8,chroma_topic_9,chroma_topic_10,chroma_topic_11,chroma_topic_12,chroma_topic_13,loudness_topic_0,loudness_topic_1,loudness_topic_2,loudness_topic_3,loudness_topic_4,loudness_topic_5,loudness_topic_6,loudness_topic_7,Apps,Consumer,Future,Health,Home,Mobility,Os,having_finished_successfully,having_a_problem,process_ongoing,being_ready,having_news,being_empty,shutting_down,urgency_reminder,encouraging_confirmations,starting_prompts,waiting_prompts,sophistication,positivity,progressiveness,dominance,solidity,purity,playfulness,negative_warnings
/59/5.mp3,0.21729414600000002,0.0003633721,0.1331279398,0.0003633721,0.0003633721,0.0003633721,0.0003633722,0.0003633721,0.46167430610000004,0.0003633722,0.0003633721,0.0920871285,0.0003633724,0.0003633721,0.00036337260000000003,0.0918193853,0.1982579484,0.30664778470000004,0.00038610040000000003,0.0185366382,0.3138641149,0.0003861021,0.054035343900000005,0.0003861017,0.0648214627,0.0132750257,0.00038610040000000003,0.00038610150000000003,0.0282450751,0.00038610040000000003,0.0002359633,0.00023604,0.3330979669,0.1459892046,0.49868557300000005,0.0212829462,0.00023604300000000002,0.0002362629,0,1,0,0,0,0,0,-0.4378260774,-0.3201923078,0.0530765453,-0.46329349870000003,-0.4964619149,-0.4600724731,-0.2362718308,-0.29303957,-0.1647877046,-0.13524911820000002,0.0440907766,-0.2629878724,-0.23703650380000002,-0.37302458400000005,-0.13949589310000002,-0.4088332749,-0.37409937320000003,-0.2558524713,-0.3559516695
/59/1.mp3,0.0022321432,0.0022321436,0.0022321434,0.1243722227,0.0022321431000000003,0.0022321429,0.2999272014,0.0022321429,0.0022321433,0.1736507601,0.0022321429,0.0022321434,0.0022321474,0.2281631215,0.1493331143,0.0022321441,0.3125243146,0.6568633726,0.0025510204,0.0025510291000000003,0.0025510284,0.0025510323,0.0025510324,0.0025510291000000003,0.0025510236,0.0025510241000000003,0.0025510204,0.0025510277000000002,0.0025510249,0.0025510204,0.0015834729000000001,0.0946869134,0.3693901475,0.2946595569,0.0015852075,0.2349254197,0.0015839665,0.0015853156,0,0,0,0,0,1,0,-0.3994535994,-0.055453157600000004,-0.21128090570000002,-0.2950356752,-0.22310985660000002,-0.0514908861,-0.1534279004,-0.2283094844,-0.4363435699,-0.42538593680000003,-0.0686252099,-0.44188136720000004,-0.42706166710000004,-0.3637103028,-0.3687092583,-0.22111706990000002,-0.0691737926,-0.4766956147,-0.10445931750000001
/59/2.mp3,0.001602565,0.0016025653000000001,0.0016025649,0.18384434230000002,0.0016025644,0.0016025643,0.3177522971,0.0016025657,0.1754966124,0.0016025645,0.0915001337,0.0016025646,0.079578404,0.0016025643,0.1358025621,0.0016025654000000002,0.3434009087,0.1785564254,0.0017421603,0.0017421665,0.3369884241,0.0017421686,0.1236326053,0.0017421663,0.0017421625,0.0017421629,0.0017421603,0.0017421653,0.0017421635,0.0017421603,0.0010884118000000001,0.1493682998,0.1621348252,0.1774847059,0.0010888741000000001,0.0964822692,0.07966909230000001,0.3326835217,1,0,0,0,0,0,0,-0.1519231188,-0.3450064733,-0.2408998725,-0.08949032180000001,-0.19761958470000002,-0.2683349714,-0.0363853222,-0.0585368677,-0.060449999500000004,-0.1073910169,-0.3086229779,-0.2626389148,-0.0804722362,-0.1891165854,-0.3656651845,-0.2507270622,-0.1821319985,-0.255226728,-0.2589124129
/59/3.mp3,0.1433131097,0.0004882813,0.0004882816,0.0004882813,0.0004882813,0.0004882813,0.0004882813,0.0004882822,0.2607888772,0.0004882813,0.0004882814,0.40416457510000003,0.1509079464,0.0004882814,0.0354543957,0.0004882815,0.5966445008,0.38620253130000004,0.0005138746,0.0115003352,0.0005138761000000001,0.0005138769,0.0005138769,0.0005138763,0.0005138752,0.0005138753,0.0005138746,0.0005138764,0.0005138756,0.0005138746,0.0003142724,0.05700812,0.0003145945,0.4510609816,0.2404345015,0.1609355996,0.00031438,0.08961755040000001,0,0,0,0,0,1,0,-0.3042519137,-0.29753639660000003,-0.3495974432,-0.0820939787,-0.2579190139,-0.49034368,-0.18912358710000002,-0.1323269515,-0.0771179357,0.0005574244,-0.1978493663,-0.0677226404,-0.1132047944,-0.1557570747,-0.0617706593,-0.18310775410000002,-0.12638823400000002,-0.1304457895,-0.3151851088
/92/7.mp3,0.001644737,0.0016447383,0.001644737,0.0016447369,0.001644737,0.0016447371,0.0016447369,0.0016447369,0.0016447369,0.0016447371,0.0016447436000000001,0.9753289298000001,0.0016447442000000001,0.0016447368,0.0016447369,0.0016447375,0.0018315168,0.9761904119,0.0018315018,0.0018315079,0.0018315077,0.0018315104,0.0018315106000000002,0.0018315083,0.0018315042000000001,0.0018315044,0.0018315018,0.0018315071,0.0018315051,0.0018315018,0.0011475628,0.1559424599,0.6395370303,0.1379963724,0.0011486716,0.0619311913,0.0011479037,0.001148808,0,1,0,0,0,0,0,0.0617265919,-0.062467167100000005,-0.1821348559,-0.0618015129,-0.0328368629,-0.1765545476,-0.32873875280000003,-0.0037214357,-0.0001619329,-0.0001516823,-0.1053897252,-0.1059029164,-0.18283505760000002,-0.0681956397,-0.1165711147,-0.0687554102,-0.0105287453,-0.1392852739,-0.2134209654
/92/6.mp3,0.2559864089,0.0010775863,0.0010775873,0.0010775862,0.0010775863,0.0010775862,0.0010775866,0.0010775862,0.0534529949,0.0010775869,0.0010775862,0.0593171516,0.001077587,0.0010775862,0.6183124065000001,0.0010775866,0.0010661069000000001,0.239383276,0.0010660981,0.0010661017,0.5109053483,0.0010661032,0.0010661033,0.0010661019,0.0010660995,0.0010660996,0.0010660981,0.0010661012000000001,0.23798426420000002,0.0010660981,0.0006548728,0.1867243455,0.4483062613,0.0518212593,0.3105269742,0.0006557349,0.0006550248,0.0006555272,1,0,0,0,0,0,0,-0.043269887900000005,0.20452302900000002,-0.2500842008,-0.0417242519,-0.1107763123,0.2073691282,0.2152946785,-0.015037969200000001,-0.2219507805,-0.1098436622,0.1466153594,-0.0179663041,-0.23941532440000002,0.0040775853,0.06322327600000001,-0.0861444879,-0.23549132250000002,-0.0679237258,0.0838682267
/92/4.mp3,0.0006944445000000001,0.0006944445000000001,0.0006944445000000001,0.0292752533,0.0006944448000000001,0.0006944445000000001,0.2492192607,0.0006944459,0.2478707641,0.0006944445000000001,0.0006944447,0.0121563027,0.45383952790000004,0.0006944446,0.0006944445000000001,0.0006944445000000001,0.0007936566,0.4684249997,0.0007936508000000001,0.0007936535,0.0007936532,0.2873688958,0.0191107313,0.0174624258,0.08019861390000001,0.0007936519,0.0007936508000000001,0.0337750178,0.08810374800000001,0.0007936508000000001,0.0004886006,0.07483951380000001,0.5555693028,0.1456189466,0.0930907427,0.1294149279,0.0004887736000000001,0.0004891920000000001,0,0,0,0,0,1,0,-0.2615783016,0.1453811033,-0.25350509720000003,-0.3004356163,-0.3563279026,-0.022050623800000002,-0.2602960991,-0.2148586465,-0.19495284200000002,-0.1508443538,-0.0707263674,-0.2884264192,-0.40860870260000004,-0.15785985660000001,0.1487816932,-0.1795668785,-0.3931129483,-0.2276234152,0.050638756800000004
/92/5.mp3,0.0012019239,0.0012019233,0.0012019253,0.0012019231,0.30573752800000004,0.0012019231,0.0012019233,0.0012019231,0.0012019303,0.0012019232,0.2498361668,0.0206456192,0.0012019233,0.0012019231,0.38902437500000003,0.0215351461,0.0010822601,0.4299027426,0.0010822511,0.0010822547,0.49006795410000004,0.0324194281,0.0010822563,0.001082255,0.036787336000000004,0.0010822526000000001,0.0010822511,0.0010822543,0.0010822531,0.0010822511,0.14625132940000002,0.5593512754000001,0.2910845231,0.0006623142000000001,0.0006626393,0.0006625253000000001,0.0006627309,0.0006626623,1,0,0,0,0,0,0,0.1462517548,-0.29752543740000004,-0.3450882087,0.1233802189,-0.1448889874,-0.2610458533,-0.1616685299,0.1289999699,-0.1411758106,-0.09587296020000001,0.1169661198,-0.22285612670000002,-0.2157649522,-0.0742950372,0.1873297043,-0.1024363315,-0.27345403160000004,0.1442953845,-0.057058023900000004
/92/1.mp3,0.0011792453,0.0011792453,0.0011792453,0.0011792453,0.0011792453,0.0011792453,0.0011792453,0.5805142666,0.0011792453,0.0011792453,0.0011792453,0.0011792453,0.0011792453,0.4029762993,0.0011792453,0.0011792453,0.1602921366,0.4554927844,0.0013477089,0.0013477135000000001,0.0013477131,0.0013477152,0.0013477152,0.1359409702,0.0013477106,0.0013477108,0.0013477089,0.2122718304,0.0238728733,0.0013477089,0.23818750760000001,0.0008238554,0.1452493977,0.0008234916000000001,0.47866418310000003,0.0008233429,0.0008241017000000001,0.13460412,0,0,0,0,0,0,1,-0.0155822032,-0.2222832823,-0.33377124680000003,-0.1927383711,-0.1067536518,-0.24963494260000002,0.1622372142,-0.0330434977,-0.1013338842,-0.0799907317,-0.3425429828,-0.1302097006,-0.2941925649,-0.1676963568,-0.1082281872,-0.1716736005,-0.1257085135,-0.1925057819,-0.2421816118
/92/2.mp3,0.0005952383,0.0005952384,0.0005952383,0.0524862996,0.0711445797,0.0005952381,0.0005952382000000001,0.535053459,0.0005952382000000001,0.0005952382000000001,0.031687400500000004,0.0878479367,0.0397874592,0.0590213515,0.0939304814,0.0248743646,0.0006211229,0.5006972374,0.000621118,0.0006211201,0.2880801951,0.0654183099,0.0006211209,0.046667727400000004,0.0104659546,0.0006211189,0.000621118,0.08370161970000001,0.0006211191,0.000621118,0.2661021422,0.33776465980000003,0.2765388567,0.0003817256,0.000381776,0.0003815224,0.11806758020000001,0.00038173710000000003,0,0,0,1,0,0,0,-0.09571058340000001,0.0502092574,-0.19189220680000002,-0.11805425580000001,-0.1074051297,0.006558900800000001,-0.0065759909,-0.1069882083,-0.0900099002,-0.0070791416,0.0281568037,-0.2953702347,-0.1572745887,-0.1477946023,-0.1889057768,-0.4593120612,-0.5357369377,-0.2024730831,0.0756591295
/92/3.mp3,0.0021551736,0.11885862920000001,0.0021551726,0.0021551724,0.4597957347,0.0021551725,0.0021551734,0.0021551724,0.0021551725,0.0021551748,0.0021551761,0.39332838340000004,0.0021551745,0.0021551724,0.0021551724,0.0021551730000000002,0.3563473937,0.44024958200000003,0.0023809524,0.0023809608,0.0023809595,0.0023809633,0.0689687966,0.1106246541,0.0023809552,0.0023809558,0.0023809524,0.0023809635,0.0023809584,0.0023809524,0.0015254385,0.0974658129,0.12345430580000001,0.0015275062000000002,0.28688000010000003,0.0015274283,0.0015259897,0.4860935187,0,0,0,0,0,0,1,0.0453931417,0.0793590819,-0.2520629727,-0.0643818236,0.0753524047,-0.007720466600000001,-0.0280812871,0.1778220305,-0.0104021235,0.0080803639,0.0874048996,-0.14236903180000002,0.0119920592,-0.1006555799,-0.2898839092,-0.0212500092,0.0612005537,-0.1619278593,-0.005118627000000001
